SUBJECT,GAME,AF3_Delta_Power,AF3_Theta_Power,AF3_Alpha_Power,AF3_Beta_Power,AF4_Delta_Power,AF4_Theta_Power,AF4_Alpha_Power,AF4_Beta_Power,F3_Delta_Power,F3_Theta_Power,F3_Alpha_Power,F3_Beta_Power,F4_Delta_Power,F4_Theta_Power,F4_Alpha_Power,F4_Beta_Power,F7_Delta_Power,F7_Theta_Power,F7_Alpha_Power,F7_Beta_Power,F8_Delta_Power,F8_Theta_Power,F8_Alpha_Power,F8_Beta_Power,FC5_Delta_Power,FC5_Theta_Power,FC5_Alpha_Power,FC5_Beta_Power,FC6_Delta_Power,FC6_Theta_Power,FC6_Alpha_Power,FC6_Beta_Power,O1_Delta_Power,O1_Theta_Power,O1_Alpha_Power,O1_Beta_Power,O2_Delta_Power,O2_Theta_Power,O2_Alpha_Power,O2_Beta_Power,P7_Delta_Power,P7_Theta_Power,P7_Alpha_Power,P7_Beta_Power,P8_Delta_Power,P8_Theta_Power,P8_Alpha_Power,P8_Beta_Power,T7_Delta_Power,T7_Theta_Power,T7_Alpha_Power,T7_Beta_Power,T8_Delta_Power,T8_Theta_Power,T8_Alpha_Power,T8_Beta_Power
13,4,0.572959651822617,0.08856283522145979,0.04922699827434557,0.14001922158285152,0.36217864655982474,0.138835131877517,0.1248950354784746,0.2549128481672608,0.15255094525303087,0.09704834831330383,0.10636754713461197,0.5247675253808826,0.33707691677912,0.10388520037192597,0.08860105574801248,0.34447044354517825,0.39072533849542945,0.11375014825235133,0.06753857866353653,0.29922706302719576,0.5140376807711295,0.11129116996184775,0.0602628544566989,0.2326771951946579,0.22411499398933496,0.06366390822570496,0.06471725476404475,0.5019058701132105,0.6710337981640365,0.05029874479549319,0.025566114686734875,0.11986432167563826,0.11228876245668384,0.05687334740381388,0.08478528827646879,0.6085566979192251,0.11368018394995276,0.06374603593449739,0.11749187432469567,0.5630553242629927,0.17562376920025258,0.07964564187721185,0.13165901303734623,0.47641437359373107,0.16437392023564323,0.12964856935104657,0.13985171614116448,0.46756813512494844,0.6405688624781329,0.05568433656304869,0.021795208215498272,0.08296356984989316,0.16227571276764258,0.07267516489043765,0.07443827618210536,0.5337751837387293
14,1,0.5349436027442048,0.09382493350457685,0.019631655557513592,0.028346282223320897,0.5596871654894623,0.15378537015470412,0.05411067969210684,0.13961023647816256,0.35869209988672224,0.17035296386177723,0.10628359053874967,0.3023283252300807,0.435081142342825,0.16066656738295537,0.09549038988974322,0.21506465172363098,0.7537450639937818,0.07820540090838513,0.012225466729553892,0.01613295555088151,0.7409603621478479,0.10015366523037124,0.021046471618775008,0.043375007123186496,0.6819368752073907,0.05568831683430539,0.02382060391209636,0.06356390873656323,0.3319251405936405,0.11397315779795072,0.08241783693406679,0.33455892308381785,0.49156084114779064,0.15641092899274836,0.08048020988068404,0.23088253552262333,0.4867817671371623,0.14924954390134362,0.0914752191159196,0.23198320363262992,0.7901811235473928,0.05750820010724189,0.02879630380619903,0.05840745976354983,0.3697598152807394,0.13935705457577763,0.13490975306687336,0.310700935795396,0.41427203727968787,0.1649080947813584,0.10669854334382196,0.25318522642878905,0.35852508965953517,0.1151882491827578,0.09565285420247245,0.34294486395628526
14,2,0.697768059606324,0.14035233856768708,0.03127943617816882,0.04114445653938499,0.5238128165007901,0.14600680068442443,0.057495575701835305,0.15620408067224287,0.361541388412419,0.1707323973194939,0.11057179346637014,0.28011323964001045,0.5954920140133138,0.11297172171634984,0.05799693263732467,0.11967202935660894,0.6340664724969902,0.03377224737023915,0.005427258625779237,0.00744261322668495,0.6769335806578366,0.07080018708102259,0.014929755794230632,0.029888713383022465,0.610692867487381,0.05575263888282936,0.0326068472939308,0.08650383649506022,0.2962729624443761,0.11773425344503352,0.09969824041249116,0.3789895977591199,0.4779603679269531,0.0828715299279573,0.04880634372395965,0.11576787940910227,0.4418212877219173,0.14952690479766848,0.12021701414523943,0.22667488570306804,0.5929257904546943,0.13665883824693764,0.06746629622064164,0.13815194656145105,0.35439334752549606,0.1466526184736576,0.14390371634642588,0.2715357291672315,0.4126209759704647,0.1545798780771415,0.09566142038391448,0.2301139375595634,0.33745934601549266,0.119656626542867,0.09587751343925137,0.3348585532422449
14,3,0.6951590392009812,0.12277382098405148,0.03146781123647749,0.04062404306688456,0.5907855667857067,0.1384376863755943,0.05400554312357155,0.13672237869693055,0.3809629226840321,0.17118112875936053,0.11836784327805865,0.2706906562847249,0.5244838521064356,0.14356390684732473,0.08439902193929025,0.16527217569281522,0.7309658355380442,0.061769810176182834,0.012111184734748443,0.014386618438028739,0.6938523138376401,0.1352853606362445,0.0313206311055223,0.055514931807038564,0.6046236723559479,0.08049904326533397,0.04687880643712179,0.11216846633252556,0.4299513005061429,0.10055231904748091,0.07979935744302209,0.30047370454945277,0.4685646367633171,0.1495575851727442,0.10467515563910532,0.21940152870052654,0.47333672052781106,0.12960087525707312,0.14829633505437223,0.2000869957687479,0.5202126413034149,0.15024020439437993,0.09264031172698743,0.16784708439356175,0.37451541765183294,0.13302164478601125,0.15756127018603377,0.2674754864432176,0.4145049433275783,0.15882502747844385,0.1066790101003529,0.24617630829000792,0.4381218157334546,0.11379832452677449,0.09857658717427642,0.2633333538778936
14,4,0.6494466454275083,0.11278826604964323,0.03047230360356583,0.056354191914739525,0.45047276264854136,0.11746844313676755,0.04971338534933379,0.13352063361437644,0.3650514554762621,0.17139003482074852,0.09404703284142074,0.2756966823446479,0.40167242199548014,0.15123139603691288,0.09304429206172449,0.2411440169122427,0.6770154494480896,0.018721901154845934,0.004595796623203402,0.007267845163733612,0.2673750407848128,0.02465310840059612,0.006533456760471043,0.01726332537238471,0.5906304399909955,0.055169557918255036,0.03308005355557787,0.10935250773464444,0.29566262078852124,0.0887653254623314,0.07682267519384317,0.37204983126121294,0.24939587049342954,0.1156530165342195,0.08751758658120587,0.2083392844660769,0.3355016567101684,0.14778837614390694,0.1877060138290642,0.2507886277344712,0.5327427085679339,0.1484158403669904,0.09737113349224999,0.18450594755363067,0.31022308779911184,0.1340269855938327,0.18293778792069063,0.30425632121354174,0.332092503919488,0.1631764152914302,0.12432971121726882,0.2976749876954702,0.24102083823224807,0.09832525630108549,0.09865210057610811,0.45327463465131085
15,1,0.3564602543329069,0.11158752790530986,0.09216942953137296,0.2711142734626687,0.3646211012084578,0.06595186160169117,0.06962380946453171,0.1960664259923954,0.38481928403187055,0.04590542193695668,0.04238360740279717,0.13888925654792442,0.3213793861036558,0.07064133066366088,0.05472861217583457,0.18719242867282784,0.26054370149926853,0.035978326397244964,0.023622573059295725,0.07092851238217679,0.42433680949070474,0.10066151031655177,0.06478949816113233,0.2500783036003711,0.31021227432857995,0.05308870899465946,0.03963281539038584,0.15754695699043428,0.31847898780679107,0.08684637706516565,0.05281459906841671,0.29223214871529035,0.3340346189234759,0.03589522284117912,0.03811886568136144,0.09558692921835078,0.3743047950860192,0.05929599001644183,0.04537106828829225,0.1624780944369799,0.430242529485952,0.03509587321858667,0.025179910264574727,0.10028311859010251,0.32512443096410426,0.08747485858767493,0.09140030926579899,0.2079058168512118,0.343807951718295,0.04755067370879533,0.03893104942417221,0.15517374943167683,0.31418259786486125,0.12677145259693673,0.06969532324605726,0.24201492336457983
15,2,0.3166533516497714,0.12095521027991868,0.06561235959404818,0.27829638714059657,0.31506343226818856,0.10000352580161381,0.05361426843070401,0.20508883250127874,0.32776737597808475,0.06683095380063427,0.03901985794922376,0.1634449000218846,0.3047417061710243,0.05646368090252478,0.041390268542129564,0.22913669984395343,0.38427786785663537,0.10172413563611865,0.04796213746036599,0.23186958789007203,0.37182106440906426,0.10686406613678434,0.04344943741986238,0.31708768081464267,0.23568314188381245,0.05062165381485761,0.020892330380339667,0.167695296263897,0.2706381109491617,0.05942062060008582,0.038284837551519915,0.2993168308191062,0.35924291164045663,0.03222042977583177,0.015712336856944474,0.0845862663872399,0.35293749155798765,0.05013804670106049,0.018936124951812083,0.15129586764539904,0.3374271805751287,0.027208961282314398,0.009997885330937385,0.07172161611345446,0.34089924435536184,0.07500110227093493,0.04324015160618824,0.1908017524475456,0.3832480777574237,0.03411917628871451,0.01811697937835342,0.08496329458048758,0.340254093164706,0.12717520252489783,0.064523628994299,0.3018160439967259
15,3,0.3087557494145004,0.09331828643649656,0.07794836061177185,0.2714712422590204,0.27514932315714596,0.10922724593529144,0.08391053542348764,0.22562540851281235,0.4298842482474508,0.06592147502879,0.06004964843572489,0.1868253349709033,0.22658785637302628,0.049824761932540575,0.05841061421331331,0.23612816020024624,0.32068654979449346,0.03649165354241537,0.020505777215595378,0.08947738469091167,0.3981295397111003,0.09409715614271916,0.06367950095949423,0.2667497687558651,0.23151467034366807,0.06095005156122101,0.042078404623466334,0.21821457773915223,0.24914310340017465,0.07645171459859207,0.05336780917948958,0.32954773543293947,0.309552490068771,0.034743963433768454,0.029687421819984662,0.0875933213545703,0.29330265187984167,0.06429239761982955,0.05135296276438166,0.1950641219492575,0.32862033295903953,0.03181558879153609,0.03108121349726988,0.1097553652963045,0.28186609832287973,0.07343414161149493,0.060111302810556405,0.2707326500386006,0.2922430415012892,0.06364595844991684,0.05437741776575502,0.12643196616035432,0.3046229792535489,0.110147593621813,0.10805783264561714,0.24726104029851573
15,4,0.3175290100359529,0.09421719702712174,0.0700382715197631,0.1626636377358366,0.26631793296468825,0.11722173580232272,0.07949098370405358,0.22100258869673628,0.2693029247053101,0.07305486033355356,0.08602262074986813,0.17100923898993287,0.2608394275813341,0.07655151038582503,0.05348608033229319,0.17446017537238057,0.31437130709461275,0.11212437425365893,0.05976413524102389,0.18279416327662168,0.3106183598300661,0.10357974473866155,0.06782496768511531,0.29839778884928847,0.22362375869937495,0.05692521004962277,0.03724351006651969,0.16541873361238163,0.21817254079780435,0.0873362659806874,0.04925058242037533,0.36885397775166723,0.26967520877190615,0.02722069663716491,0.02224871331702834,0.0673632661244639,0.2492014271051647,0.05307188925310515,0.03298798524515908,0.1542259539532797,0.2721838603640638,0.03292400828259076,0.022155210881963736,0.0917032379397115,0.23850727255722481,0.07192660028684232,0.0703381626851368,0.24524837242995445,0.23777173490339082,0.07236032056933167,0.06867546443305791,0.11244271794305159,0.2361901100741332,0.08018004445159736,0.07383276052282924,0.12813769800210845
16,1,0.38817978780068374,0.1520211814898244,0.08587492025317654,0.33147339913621654,0.38071901897447,0.14859619629437903,0.09035273363775176,0.3210609846295057,0.33168571972076333,0.1735141789983259,0.10633099691552793,0.3314043654238269,0.3644488926259106,0.13971521585313412,0.0721552662029586,0.32443940407299565,0.3321331866145876,0.14671644440169784,0.08578769742624755,0.3677160779157035,0.43414078242081244,0.10697137386771569,0.06388578277922317,0.2358499018282807,0.3464583930612314,0.1675128088355915,0.09376319664645472,0.333500708167903,0.448145929195671,0.13088342275295836,0.07124564974204174,0.3102774835437452,0.3529082104008403,0.141131992513304,0.08312028970476223,0.32041138520209944,0.41987040195366704,0.14091687851171814,0.07683539915366433,0.32380790652349495,0.341284805809381,0.11517969895734559,0.06371060537890638,0.3564288538300919,0.45070854905838537,0.1286758683481328,0.07137672145953836,0.3083062420176919,0.31355785028064004,0.1557059829827838,0.09105592594637076,0.39650320181271453,0.4098828011996787,0.14716628658430045,0.082930437132942,0.3220174419034304
16,2,0.3965095424818452,0.10376480433880837,0.04733265213365243,0.39151526811761916,0.3398010142916287,0.13134212592919436,0.07629620717610192,0.39686313203712253,0.31307348377158317,0.14103366067330927,0.07264082626552207,0.4038985503949917,0.3964110526355712,0.09007359951446484,0.04719233870645588,0.24806733445085755,0.309750061326159,0.13811252328157936,0.0724640932079661,0.4137138411774732,0.43026778089333156,0.09388884100311198,0.04190191807331394,0.22404004025309443,0.3538876820743753,0.13722279499462686,0.07192367134095097,0.34015987585185115,0.45551306563529326,0.08591189288870313,0.041613040018182515,0.35580834857548743,0.3089873910690451,0.1074241102457211,0.0777644450094702,0.33077872652946516,0.45571785895569433,0.08239919053567156,0.04299230771008884,0.3595326656420689,0.40069709939495024,0.08852945469997983,0.049699493882084535,0.40482582978231696,0.4805354695536877,0.07375790651571204,0.03774049579535888,0.32622672100650596,0.3239597457080375,0.1314898439876223,0.07647539240696115,0.4107310730274569,0.3785676337486149,0.10814458256217162,0.04263168708222797,0.4078256493180632
16,3,0.26692094353713575,0.1284198541886931,0.05171034038875645,0.48801154117483825,0.34138906346464876,0.14204179040668763,0.0733360303472297,0.36715368747722077,0.4210985866525279,0.12827800406874346,0.06966232062011182,0.3309362131921506,0.3229866661132377,0.08952032617594005,0.048853983841985915,0.25659862791467664,0.35552007848261613,0.13259329902519643,0.07144657018103776,0.36054640058926457,0.37218691038359025,0.09362147952689545,0.04130921412112876,0.21718251350769685,0.3475657077390538,0.12313630279740055,0.05883550196001802,0.3183885548210351,0.3420939011346019,0.09614938880538462,0.05016651885185735,0.4433538430630561,0.3240810547157436,0.07576541870733611,0.05557098278200416,0.2395550086341467,0.35399073808321574,0.09568390663740692,0.052916559228463333,0.43624718931011247,0.300065188973445,0.11126463306444098,0.05458419805018901,0.45898299390063024,0.34062939580688023,0.08065225323064643,0.04880155502444651,0.42829571145468154,0.42595547971236286,0.11756868572993412,0.05585571918100096,0.3463611022471317,0.2849063236034788,0.12243154555221235,0.04445892393388885,0.4867998090062136
16,4,0.45092790377773817,0.13872618577730714,0.045132040695693786,0.2376630430393618,0.41309048678592813,0.13179567993238406,0.06596607465109432,0.2877811872824376,0.28122768295762735,0.1625535679828064,0.09918263063843191,0.35078089829524833,0.5123389288214578,0.09155285677847971,0.03333728671901202,0.1656480642852027,0.26070000978618885,0.144011104249658,0.08710528710927229,0.41140923753822456,0.5168197185197515,0.09859554991977826,0.032960695091989595,0.16889316558557246,0.4324677490533117,0.11599363869933274,0.0611953755630698,0.2796713820058807,0.45343705961563524,0.1362533098829627,0.03903340983350664,0.23320156855562169,0.44561416043241514,0.08789373184752788,0.041750891142570426,0.1812174329265752,0.46100347023025173,0.14220702349379843,0.041254735544690904,0.2226982310147012,0.37716136144213275,0.12055158770422139,0.052212757414691266,0.2952993233163582,0.46005824363159714,0.12062141354444485,0.03496126894755714,0.20385053497492495,0.40894116085012544,0.1150603305023731,0.06536483694205382,0.2935909674015946,0.39378475444682065,0.13091991758312302,0.04839900782560641,0.2593287086862276
17,1,0.4034339013380178,0.11867894588485232,0.12527103008495855,0.23366634042204815,0.40758642007084844,0.11017951114918151,0.11012468285780622,0.2977922292268306,0.43507380455416533,0.11203057015463291,0.09005096120254333,0.2609599078904978,0.2897539996246108,0.14392313218947758,0.18361183298654818,0.2752026988445103,0.361018242772304,0.14301863590280958,0.10850180369725806,0.2721257255529399,0.5033271548352168,0.07134672847219622,0.038517330365123496,0.16331450941812442,0.38010129128497366,0.1218425846852264,0.06828312671074094,0.28085696005384464,0.3808286454514058,0.11571585622939512,0.1298607308174706,0.2541766340675228,0.4148854670721415,0.11374594072650993,0.06340228393649898,0.24298720512293973,0.3941738038103534,0.11663511189632603,0.12692185917572404,0.24744536402163653,0.40297632959304375,0.11200080155777584,0.0656811177399662,0.2458774560207742,0.486714818887271,0.08764258572898212,0.04387767154726128,0.15897175702837488,0.34855866415104764,0.1261681733899735,0.12826641508996947,0.2695471272124986,0.3358575554181138,0.13772952564122973,0.12305404054812756,0.30457258721794234
17,2,0.47385110127453384,0.07586641745342054,0.04751769950142389,0.2622532802876834,0.30494599421901525,0.11173189504702519,0.07845217580419206,0.41328749773098733,0.40325992984646397,0.08428156927952789,0.05248587873705081,0.3099419523119917,0.2115640679076183,0.1456879374473774,0.07899394837706818,0.41653568901065136,0.38916184677348803,0.12947277363712503,0.0702436898244972,0.3037644727955754,0.5430589805830706,0.06523347335740429,0.03109576880553985,0.19768432841375397,0.4141358915940249,0.12764436830969456,0.06728053222388268,0.255531275044762,0.4426854365687371,0.09155035416127448,0.04636501983986468,0.3014671453631687,0.5136836989900697,0.09840768152887258,0.055341483629351845,0.20922952628668948,0.45135527162583866,0.08957960107763255,0.047035606940706645,0.29156241151531526,0.4201921507814445,0.10988630685323723,0.05072674029154945,0.23464100399757712,0.5172792883422365,0.08150883762605678,0.03422847217305297,0.2141383351293476,0.3801061536425086,0.10246969746795664,0.05918165846433421,0.322745628446127,0.36238220755766226,0.12183135458929027,0.0639874908915831,0.3327352664167017
17,3,0.43884612510914855,0.1222364714698866,0.043605871898818975,0.31090898362031205,0.2855989456567768,0.12683826958889077,0.0561217504702239,0.3626838631423791,0.23511779113535777,0.11268655644251599,0.04012458177288925,0.46314374295970057,0.21245520651619948,0.1330192780590602,0.05842100436672008,0.41390194553627685,0.32694835907665926,0.16963396022939847,0.06580564837055998,0.3563180014369537,0.5277549049279702,0.1221751799762035,0.047918942860087896,0.2560731513135623,0.30905978359311187,0.13681736455135923,0.074750329485515,0.37355962738420506,0.17125305465817414,0.08844197228798907,0.06651024668270826,0.6029869250865351,0.3381079164320288,0.13440252383718787,0.049297239209841234,0.33337691631454663,0.27645133691737617,0.08239016220236015,0.06094683090035281,0.4408239170049122,0.3113569628667944,0.13428799553575757,0.06673939352645084,0.37575832543590737,0.4074633788738364,0.09295072333675819,0.03609355415406388,0.15614778631529316,0.2615485649437725,0.13797178856753697,0.07985711580522897,0.41878001371941426,0.21492332130184594,0.183617665632757,0.09619013972524115,0.39418607387060933
17,4,0.3768350365269312,0.09656340644917524,0.04239553993850448,0.32916908682450274,0.3929641288462148,0.07693093736953943,0.03382524824922673,0.2630561564888948,0.2729201023572547,0.06117326339459222,0.03110497898531539,0.20089235674081876,0.2875371616758224,0.06817955060711975,0.026538005152571813,0.16615145360160066,0.3456063874599997,0.07789264928316753,0.03744792257507789,0.2872928352174553,0.6184882951298905,0.036801033787878315,0.016020963500218942,0.06797566223065088,0.3848206406347777,0.11320161095778261,0.048594957142760575,0.2610960335860926,0.2478460496582223,0.09455411795944413,0.055833560576678244,0.4981324944343605,0.41954109394858946,0.0919348405212812,0.04160824987756203,0.1858653034174658,0.2695085857639813,0.09338745040715025,0.05377742235165004,0.4109141779551171,0.4599995451437067,0.041410746827272055,0.015820403605081867,0.08999191218318499,0.5611606513527637,0.06399322023922417,0.027357801981607345,0.1097075231307273,0.4487613877734539,0.061092224410228844,0.03586671662864337,0.21785955430737658,0.3018402500871455,0.08850237300835405,0.05649200448123196,0.3340372180158869
18,1,0.25041794711602305,0.16865513716244893,0.07757428208229811,0.4537657237778925,0.16057986121438397,0.10968591606513077,0.11132033551845286,0.5542104878712943,0.14257797167555458,0.10822984925065006,0.11277860145553563,0.5317434597133548,0.1149394954852303,0.10259329377047971,0.1417672878572809,0.5541143406071092,0.39208199717644227,0.10200681137541201,0.09629361251893465,0.26073198730079333,0.408307275124529,0.12426836238293049,0.10739404624879385,0.24466337427572524,0.34241428843185556,0.13408251865491572,0.12911622595686087,0.33804074217740415,0.1367491419466434,0.08889159420882493,0.14047248404097562,0.5579317501410203,0.32919486298039397,0.14828629853587427,0.14851893235827698,0.3263668121603775,0.22012131877334623,0.14805526060305707,0.12162772721472931,0.4276460186789809,0.3194349933758613,0.1270070723007794,0.13634993851641203,0.35482959794602464,0.31000546779161886,0.11467421947177837,0.10551957043127967,0.25037498081987514,0.14228248548089034,0.1049083100672413,0.13778716308555505,0.5529253966259408,0.151230050911225,0.14948819237827196,0.11374784774483769,0.5252986521633222
18,2,0.43300956847488226,0.08571421905638804,0.03963299248108079,0.3723141552603958,0.2795751614375999,0.08651994610381894,0.05069900937680136,0.49034726365426917,0.3455740021797401,0.07798609205966434,0.04916388169422255,0.4357943860641085,0.4289018588988494,0.06320087647790154,0.0420129030738881,0.3444455360201018,0.41182556427064965,0.103119776597514,0.04102422439081396,0.2738298922496309,0.48649939650329305,0.09421725403942817,0.046741295006191855,0.2570615653532751,0.29825461578715806,0.1545101729140096,0.0680656352081532,0.39548819073054975,0.22170522946760113,0.0879376239317886,0.0708097677234305,0.5397856038863257,0.4557288415665813,0.09846089588854345,0.051550767476528654,0.30967756777599276,0.32235968281766425,0.0987140382046479,0.06210659336803319,0.4480397098175585,0.2484625024796274,0.15617164523242166,0.0690271530670702,0.4333642020266873,0.3370194824007842,0.09004968560120317,0.044734002857652486,0.29147854351079033,0.2423445128697233,0.09737688161814545,0.07492973162621037,0.5482306544079519,0.3936028264799897,0.026281852324852827,0.01799347455540153,0.11160639257103
18,3,0.3107254317436138,0.11241816265011585,0.056150751679076606,0.4905317806789824,0.21300568634830253,0.11186353854659034,0.08727271758390931,0.5400243601970953,0.19238214347158683,0.07798482841907001,0.06530313328076925,0.5794741203972514,0.28892771710540865,0.08302567272463085,0.05530372154523334,0.5362407239563229,0.49321635841176137,0.12053616349380908,0.05871077473696284,0.24494740916089142,0.44516479008382515,0.1237070704982244,0.05675852195051066,0.3273003047779801,0.4242611355387836,0.1421709886677968,0.06474131014825196,0.35056613962160393,0.23261569340543786,0.054281585859612416,0.05675121139978647,0.5132718696095211,0.3106547788137668,0.12614641400960108,0.0901671235374297,0.4144439703142834,0.2845212851290024,0.13667069642126464,0.045945411318237574,0.4752571930538554,0.4264575749131275,0.09990875014884605,0.05856002405602133,0.3833509492758564,0.4141105719610726,0.11972530187396345,0.06486880958809658,0.33155561104473597,0.14930745721225633,0.07704695213405435,0.07043859378445423,0.6445213116639564,0.2570289952951632,0.10937449764745862,0.04595924470765299,0.5596054449641343
18,4,0.4209512326197439,0.09489187917654518,0.050831138062808305,0.3807100894249259,0.2620891818029004,0.1090237732568182,0.07307035476532005,0.4922790847789214,0.30303307972398946,0.09885903439033325,0.07766806321655785,0.42748235855582617,0.4889227199918203,0.0789686472442736,0.0389605114693767,0.35683076450636125,0.48677211245181795,0.09128797535448144,0.05095419526278977,0.2291202584037049,0.5153435393539898,0.08522458887609125,0.04163380112344157,0.24975537328257233,0.4606718591915532,0.10076755944383717,0.053325400220308704,0.32809867366597284,0.2792810843374961,0.11276474333304652,0.06367083272310882,0.4755257355707374,0.4548497729703415,0.09454461275463408,0.04431580709292543,0.334118659746239,0.2306582311687031,0.10945183132254571,0.08955480783328233,0.509213659778611,0.37968768238822875,0.11721645354886615,0.06585153717244531,0.35208369963392594,0.4940339731717076,0.08951851513081831,0.04096466163017854,0.27257057869067897,0.24388589221240214,0.11484314978389965,0.06888457859083363,0.5279181402414083,0.38016696015552975,0.06229612774387225,0.04574418410465552,0.34401946163956604
19,1,0.6316503786689974,0.05839656710167067,0.024547269699872094,0.16746397495159376,0.5169968405018853,0.06702079611610817,0.02339046882136284,0.1026612536309161,0.5867767898557553,0.016067435698498247,0.007500669455874614,0.01869078192112738,0.40908503533054785,0.034509061871197726,0.019313276850113928,0.04556562354140359,0.6889504066745962,0.024218531463935454,0.004669613943580146,0.008196774007193246,0.6799897582118821,0.06029384623712232,0.02145503669952381,0.036733030502673875,0.7386083481954849,0.04518024347605938,0.023550269217439645,0.06093679113994857,0.6948962211510378,0.053996283574259604,0.02825505611843462,0.0835811352252916,0.46066575080009714,0.09635656102528477,0.0558072745591849,0.13501264007817898,0.6761703599586827,0.07530126139864107,0.044844387356103,0.14112612455494022,0.32964894203651907,0.05758060110226798,0.04623497842208778,0.1396480501651099,0.5555383337361256,0.05474198911480736,0.021185436657263704,0.038599087069287,0.5904261421076636,0.08175923747848446,0.051343415312739504,0.16948281799874126,0.6852531300332603,0.05895930682502945,0.03178965989809519,0.13043470958648626
19,2,0.3537627547128819,0.1077641374414752,0.053970444283616636,0.42307027907282946,0.5308474737653571,0.06832620466422222,0.030735078819701223,0.1279986084645372,0.46869114500925907,0.09698367704479383,0.06442642672340479,0.14948016581795778,0.5053541795429312,0.14411833542499572,0.08784167135330086,0.1750259483915804,0.6800799703234207,0.026194096960667875,0.010017811204248064,0.02404122638182016,0.6020499435912636,0.08100668263293032,0.03881735592918606,0.06558884220794163,0.4978175038683888,0.09788719930049611,0.06585418539119142,0.20368788087909012,0.4498345457721174,0.10069828134744455,0.0767299465815131,0.2739198312058415,0.3149500496568226,0.10726691678644051,0.08823172607009239,0.17599177113688633,0.46498790422905417,0.05782929118711679,0.059236943278631,0.14358352412078737,0.33153269591429135,0.11868252045871493,0.09892847015158322,0.20296007486001655,0.4513021250450892,0.05044735444225019,0.03120967859099664,0.06100110458212091,0.3773550493751991,0.10026573270123104,0.07807792247866649,0.2745394214751923,0.29239232159406664,0.09350658452145388,0.07931900045450778,0.42266311367849796
19,3,0.4351836122191836,0.08434784328501814,0.05115614450261423,0.32728721052956167,0.5422200350366032,0.039243282578192255,0.018203530677135767,0.06376541911019987,0.5319634110949437,0.02661507411796802,0.018791994617134065,0.040806237383894814,0.3382046957904209,0.02110635625172982,0.010169511451225343,0.017781241381703207,0.6750680829712573,0.02199358139890427,0.009844021655247696,0.017326019899594897,0.654651746602966,0.046833486494492274,0.01896026445484677,0.02659943357345779,0.5341887625833835,0.09241593541274716,0.05500470465539253,0.1701114053726891,0.3462882414984597,0.035007131996373064,0.02667468052823537,0.1024985543540099,0.2834334779399905,0.09288522754257549,0.0743489939489122,0.15801373377040817,0.32890181534923163,0.089792703862568,0.0805346820561414,0.24380089030562263,0.2580874945269886,0.08408187129667108,0.07040563199304252,0.19394573426998485,0.42191753929702863,0.07942265239125224,0.050354502176028285,0.09818374217724854,0.36554822223482286,0.08801316910382337,0.06718378336469215,0.2309957050476329,0.30654649272159334,0.08892001371767724,0.06838148909026456,0.361272638992405
19,4,0.43832428218137814,0.09524898058846515,0.05590539463649292,0.3202183241566069,0.6872991962704716,0.031205105589648882,0.013068319714496353,0.04205832618465024,0.6290173605986771,0.014335083341785626,0.009494358713281203,0.017775179536176973,0.40526051310068956,0.02163736223447955,0.013042663992140043,0.019805164238723146,0.7724632520854828,0.017522233516733342,0.00680227318736981,0.014072083621214478,0.6484664171124378,0.04684436449301812,0.02631424043775845,0.03579499572650112,0.6176165522236622,0.08021702635226904,0.05722490337346747,0.15267892085525353,0.3687208409123386,0.07939218881256378,0.06803052264844614,0.2506944204222225,0.4911843591125662,0.12285637059623662,0.10553305081051878,0.1806524772469949,0.3393433955969834,0.1028648408366363,0.11262289835970977,0.2970912221269774,0.43767128647876447,0.11209693510665636,0.100148918609355,0.24130053938656326,0.548009479571164,0.0778964419871723,0.06477635128885388,0.11542663650544249,0.4770329458548796,0.0781458539805662,0.059008198498996065,0.22203664737365156,0.32675068188786877,0.09218233165138764,0.08505499427430946,0.3854524998497599
20,1,0.4782459207288465,0.16249345663137446,0.12290430216036634,0.16489109781466493,0.6413942820009864,0.12762571031862927,0.07770887313107577,0.07654894860838277,0.43690523399842707,0.006635452921489202,0.0024414486776607198,0.003760099049808216,0.3538421417574544,0.16766373960030206,0.1476611674270125,0.2552683437016401,0.562980134402222,0.13679483244117135,0.09649049573653506,0.13528941533807465,0.6270002589929432,0.11245678010261127,0.06242420730678725,0.0866814929913558,0.30658563670393135,0.11096852957407558,0.11652636920915145,0.216812635691605,0.3390941655157553,0.11627265650500357,0.11296489763669881,0.2802555265991116,0.6585349635796963,0.20133529019882623,0.04993269887411448,0.07372192164862634,0.37414957353134304,0.17626709298638554,0.15532985942335,0.241869830817131,0.2838963158446088,0.13827069168722528,0.17338144867603178,0.3120896387840689,0.3253163329776427,0.029596925285438225,0.0389603427916141,0.06590406183961214,0.5409377930773085,0.06970020946006669,0.06872051407930815,0.15429422051394628,0.6014388359299546,0.1046295169974869,0.07675099233818455,0.08779746977478992
